9.151260504201680135e+01 2.605042016806722316e+00 0.000000000000000000e+00
9.151260504201680135e+01 3.109243697478991209e+00 0.000000000000000000e+00
9.151260504201680135e+01 3.613445378151260101e+00 0.000000000000000000e+00
9.151260504201680135e+01 4.117647058823528994e+00 0.000000000000000000e+00
9.151260504201680135e+01 4.621848739495797886e+00 0.000000000000000000e+00
9.151260504201680135e+01 5.126050420168066779e+00 0.000000000000000000e+00
9.151260504201680135e+01 5.630252100840335672e+00 0.000000000000000000e+00
9.151260504201680135e+01 6.134453781512604564e+00 0.000000000000000000e+00
9.151260504201680135e+01 6.638655462184871681e+00 0.000000000000000000e+00
9.151260504201680135e+01 7.142857142857142350e+00 0.000000000000000000e+00
9.151260504201680135e+01 7.647058823529413019e+00 0.000000000000000000e+00
9.151260504201680135e+01 8.151260504201680135e+00 0.000000000000000000e+00
9.151260504201680135e+01 8.655462184873947251e+00 0.000000000000000000e+00
9.151260504201680135e+01 9.159663865546217920e+00 0.000000000000000000e+00
9.151260504201680135e+01 9.663865546218488589e+00 0.000000000000000000e+00
9.151260504201680135e+01 1.016806722689075571e+01 0.000000000000000000e+00
9.151260504201680135e+01 1.067226890756302282e+01 0.000000000000000000e+00
9.151260504201680135e+01 1.117647058823529349e+01 0.000000000000000000e+00
9.151260504201680135e+01 1.168067226890756416e+01 0.000000000000000000e+00
9.151260504201680135e+01 1.218487394957983128e+01 0.000000000000000000e+00
9.151260504201680135e+01 1.268907563025209839e+01 0.000000000000000000e+00
9.151260504201680135e+01 1.319327731092436906e+01 0.000000000000000000e+00
9.151260504201680135e+01 1.369747899159663973e+01 0.000000000000000000e+00
9.151260504201680135e+01 1.420168067226890685e+01 0.000000000000000000e+00
9.151260504201680135e+01 1.470588235294117396e+01 0.000000000000000000e+00
9.151260504201680135e+01 1.521008403361344463e+01 0.000000000000000000e+00
9.151260504201680135e+01 1.571428571428571530e+01 0.000000000000000000e+00
9.151260504201680135e+01 1.621848739495798242e+01 0.000000000000000000e+00
9.151260504201680135e+01 1.672268907563024953e+01 0.000000000000000000e+00
9.151260504201680135e+01 1.722689075630252020e+01 0.000000000000000000e+00
9.151260504201680135e+01 1.773109243697479087e+01 0.000000000000000000e+00
9.151260504201680135e+01 1.823529411764705799e+01 0.000000000000000000e+00
9.151260504201680135e+01 1.873949579831932510e+01 0.000000000000000000e+00
9.151260504201680135e+01 1.924369747899159577e+01 0.000000000000000000e+00
9.151260504201680135e+01 1.974789915966386644e+01 0.000000000000000000e+00
9.151260504201680135e+01 2.025210084033613356e+01 0.000000000000000000e+00
9.151260504201680135e+01 2.075630252100840067e+01 0.000000000000000000e+00
9.151260504201680135e+01 2.126050420168067134e+01 0.000000000000000000e+00
9.151260504201680135e+01 2.176470588235294201e+01 0.000000000000000000e+00
9.151260504201680135e+01 2.226890756302520913e+01 0.000000000000000000e+00
9.151260504201680135e+01 2.277310924369747624e+01 0.000000000000000000e+00
9.151260504201680135e+01 2.327731092436974336e+01 0.000000000000000000e+00
9.151260504201680135e+01 2.378151260504201758e+01 0.000000000000000000e+00
9.151260504201680135e+01 2.428571428571428470e+01 0.000000000000000000e+00
9.151260504201680135e+01 2.478991596638655182e+01 0.000000000000000000e+00
9.151260504201680135e+01 2.529411764705882604e+01 0.000000000000000000e+00
9.151260504201680135e+01 2.579831932773109315e+01 0.000000000000000000e+00
9.151260504201680135e+01 2.630252100840336027e+01 0.000000000000000000e+00
9.151260504201680135e+01 2.680672268907562739e+01 0.000000000000000000e+00
9.151260504201680135e+01 2.731092436974789450e+01 0.000000000000000000e+00
9.151260504201680135e+01 2.781512605042016872e+01 0.000000000000000000e+00
9.151260504201680135e+01 2.831932773109243584e+01 0.000000000000000000e+00
9.151260504201680135e+01 2.882352941176470296e+01 0.000000000000000000e+00
9.151260504201680135e+01 2.932773109243697718e+01 0.000000000000000000e+00
9.151260504201680135e+01 2.983193277310924429e+01 0.000000000000000000e+00
9.151260504201680135e+01 3.033613445378151141e+01 0.000000000000000000e+00
9.151260504201680135e+01 3.084033613445377853e+01 0.000000000000000000e+00
9.151260504201680135e+01 3.134453781512604564e+01 0.000000000000000000e+00
9.151260504201680135e+01 3.184873949579831987e+01 0.000000000000000000e+00
9.151260504201680135e+01 3.235294117647058698e+01 0.000000000000000000e+00
9.151260504201680135e+01 3.285714285714285410e+01 0.000000000000000000e+00
9.151260504201680135e+01 3.336134453781512832e+01 0.000000000000000000e+00
9.151260504201680135e+01 3.386554621848739544e+01 0.000000000000000000e+00
9.151260504201680135e+01 3.436974789915966255e+01 0.000000000000000000e+00
9.151260504201680135e+01 3.487394957983192967e+01 0.000000000000000000e+00
9.151260504201680135e+01 3.537815126050419678e+01 0.000000000000000000e+00
9.151260504201680135e+01 3.588235294117647101e+01 0.000000000000000000e+00
9.151260504201680135e+01 3.638655462184873812e+01 0.000000000000000000e+00
9.151260504201680135e+01 3.689075630252100524e+01 0.000000000000000000e+00
9.151260504201680135e+01 3.739495798319327946e+01 0.000000000000000000e+00
9.151260504201680135e+01 3.789915966386554658e+01 0.000000000000000000e+00
9.151260504201680135e+01 3.840336134453781369e+01 0.000000000000000000e+00
9.151260504201680135e+01 3.890756302521008081e+01 0.000000000000000000e+00
9.151260504201680135e+01 3.941176470588234793e+01 0.000000000000000000e+00
9.151260504201680135e+01 3.991596638655462215e+01 0.000000000000000000e+00
9.151260504201680135e+01 4.042016806722688926e+01 0.000000000000000000e+00
9.151260504201680135e+01 4.092436974789915638e+01 0.000000000000000000e+00
9.151260504201680135e+01 4.142857142857143060e+01 0.000000000000000000e+00
9.151260504201680135e+01 4.193277310924369772e+01 0.000000000000000000e+00
9.151260504201680135e+01 4.243697478991596483e+01 0.000000000000000000e+00
9.151260504201680135e+01 4.294117647058823195e+01 0.000000000000000000e+00
9.151260504201680135e+01 4.344537815126049907e+01 0.000000000000000000e+00
9.151260504201680135e+01 4.394957983193277329e+01 0.000000000000000000e+00
9.151260504201680135e+01 4.445378151260504040e+01 0.000000000000000000e+00
9.151260504201680135e+01 4.495798319327730752e+01 0.000000000000000000e+00
9.151260504201680135e+01 4.546218487394958174e+01 0.000000000000000000e+00
9.151260504201680135e+01 4.596638655462184886e+01 0.000000000000000000e+00
9.151260504201680135e+01 4.647058823529411598e+01 0.000000000000000000e+00
9.151260504201680135e+01 4.697478991596638309e+01 0.000000000000000000e+00
9.151260504201680135e+01 4.747899159663865021e+01 0.000000000000000000e+00
9.151260504201680135e+01 4.798319327731092443e+01 0.000000000000000000e+00
9.151260504201680135e+01 4.848739495798319155e+01 0.000000000000000000e+00
9.151260504201680135e+01 4.899159663865545866e+01 0.000000000000000000e+00
9.151260504201680135e+01 4.949579831932773288e+01 0.000000000000000000e+00
9.151260504201680135e+01 5.000000000000000000e+01 0.000000000000000000e+00
9.201680672268906847e+01 -1.000000000000000000e+01 0.000000000000000000e+00
9.201680672268906847e+01 -9.495798319327731107e+00 0.000000000000000000e+00
9.201680672268906847e+01 -8.991596638655462215e+00 0.000000000000000000e+00
9.201680672268906847e+01 -8.487394957983193322e+00 0.000000000000000000e+00
9.201680672268906847e+01 -7.983193277310924429e+00 0.000000000000000000e+00
9.201680672268906847e+01 -7.478991596638655537e+00 0.000000000000000000e+00
9.201680672268906847e+01 -6.974789915966386644e+00 0.000000000000000000e+00
9.201680672268906847e+01 -6.470588235294117752e+00 0.000000000000000000e+00
9.201680672268906847e+01 -5.966386554621848859e+00 0.000000000000000000e+00
9.201680672268906847e+01 -5.462184873949579966e+00 0.000000000000000000e+00
9.201680672268906847e+01 -4.957983193277311074e+00 -0.000000000000000000e+00
9.201680672268906847e+01 -4.453781512605042181e+00 -0.000000000000000000e+00
9.201680672268906847e+01 -3.949579831932773288e+00 -0.000000000000000000e+00
9.201680672268906847e+01 -3.445378151260504396e+00 -0.000000000000000000e+00
9.201680672268906847e+01 -2.941176470588235503e+00 -0.000000000000000000e+00
9.201680672268906847e+01 -2.436974789915966610e+00 -0.000000000000000000e+00
9.201680672268906847e+01 -1.932773109243697718e+00 -0.000000000000000000e+00
9.201680672268906847e+01 -1.428571428571428825e+00 0.000000000000000000e+00
9.201680672268906847e+01 -9.243697478991599326e-01 0.000000000000000000e+00
9.201680672268906847e+01 -4.201680672268910399e-01 0.000000000000000000e+00
9.201680672268906847e+01 8.403361344537785271e-02 0.000000000000000000e+00
9.201680672268906847e+01 5.882352941176467453e-01 0.000000000000000000e+00
9.201680672268906847e+01 1.092436974789915638e+00 0.000000000000000000e+00
9.201680672268906847e+01 1.596638655462184531e+00 0.000000000000000000e+00
9.201680672268906847e+01 2.100840336134453423e+00 0.000000000000000000e+00
9.201680672268906847e+01 2.605042016806722316e+00 0.000000000000000000e+00
9.201680672268906847e+01 3.109243697478991209e+00 0.000000000000000000e+00
9.201680672268906847e+01 3.613445378151260101e+00 0.000000000000000000e+00
9.201680672268906847e+01 4.117647058823528994e+00 0.000000000000000000e+00
9.201680672268906847e+01 4.621848739495797886e+00 0.000000000000000000e+00
9.201680672268906847e+01 5.126050420168066779e+00 0.000000000000000000e+00
9.201680672268906847e+01 5.630252100840335672e+00 0.000000000000000000e+00
9.201680672268906847e+01 6.134453781512604564e+00 0.000000000000000000e+00
9.201680672268906847e+01 6.638655462184871681e+00 0.000000000000000000e+00
9.201680672268906847e+01 7.142857142857142350e+00 0.000000000000000000e+00
9.201680672268906847e+01 7.647058823529413019e+00 0.000000000000000000e+00
9.201680672268906847e+01 8.151260504201680135e+00 0.000000000000000000e+00
9.201680672268906847e+01 8.655462184873947251e+00 0.000000000000000000e+00
9.201680672268906847e+01 9.159663865546217920e+00 0.000000000000000000e+00
9.201680672268906847e+01 9.663865546218488589e+00 0.000000000000000000e+00
9.201680672268906847e+01 1.016806722689075571e+01 0.000000000000000000e+00
9.201680672268906847e+01 1.067226890756302282e+01 0.000000000000000000e+00
9.201680672268906847e+01 1.117647058823529349e+01 0.000000000000000000e+00
9.201680672268906847e+01 1.168067226890756416e+01 0.000000000000000000e+00
9.201680672268906847e+01 1.218487394957983128e+01 0.000000000000000000e+00
9.201680672268906847e+01 1.268907563025209839e+01 0.000000000000000000e+00
9.201680672268906847e+01 1.319327731092436906e+01 0.000000000000000000e+00
9.201680672268906847e+01 1.369747899159663973e+01 0.000000000000000000e+00
9.201680672268906847e+01 1.420168067226890685e+01 0.000000000000000000e+00
9.201680672268906847e+01 1.470588235294117396e+01 0.000000000000000000e+00
9.201680672268906847e+01 1.521008403361344463e+01 0.000000000000000000e+00
9.201680672268906847e+01 1.571428571428571530e+01 0.000000000000000000e+00
9.201680672268906847e+01 1.621848739495798242e+01 0.000000000000000000e+00
9.201680672268906847e+01 1.672268907563024953e+01 0.000000000000000000e+00
9.201680672268906847e+01 1.722689075630252020e+01 0.000000000000000000e+00
9.201680672268906847e+01 1.773109243697479087e+01 0.000000000000000000e+00
9.201680672268906847e+01 1.823529411764705799e+01 0.000000000000000000e+00
9.201680672268906847e+01 1.873949579831932510e+01 0.000000000000000000e+00
9.201680672268906847e+01 1.924369747899159577e+01 0.000000000000000000e+00
9.201680672268906847e+01 1.974789915966386644e+01 0.000000000000000000e+00
9.201680672268906847e+01 2.025210084033613356e+01 0.000000000000000000e+00
9.201680672268906847e+01 2.075630252100840067e+01 0.000000000000000000e+00
9.201680672268906847e+01 2.126050420168067134e+01 0.000000000000000000e+00
9.201680672268906847e+01 2.176470588235294201e+01 0.000000000000000000e+00
9.201680672268906847e+01 2.226890756302520913e+01 -0.000000000000000000e+00
9.201680672268906847e+01 2.277310924369747624e+01 1.000000000000000000e+00
9.201680672268906847e+01 2.327731092436974336e+01 -3.000000000000000000e+00
9.201680672268906847e+01 2.378151260504201758e+01 -0.000000000000000000e+00
9.201680672268906847e+01 2.428571428571428470e+01 0.000000000000000000e+00
9.201680672268906847e+01 2.478991596638655182e+01 0.000000000000000000e+00
9.201680672268906847e+01 2.529411764705882604e+01 0.000000000000000000e+00
9.201680672268906847e+01 2.579831932773109315e+01 0.000000000000000000e+00
9.201680672268906847e+01 2.630252100840336027e+01 0.000000000000000000e+00
9.201680672268906847e+01 2.680672268907562739e+01 0.000000000000000000e+00
9.201680672268906847e+01 2.731092436974789450e+01 0.000000000000000000e+00
9.201680672268906847e+01 2.781512605042016872e+01 0.000000000000000000e+00
9.201680672268906847e+01 2.831932773109243584e+01 0.000000000000000000e+00
9.201680672268906847e+01 2.882352941176470296e+01 0.000000000000000000e+00
9.201680672268906847e+01 2.932773109243697718e+01 0.000000000000000000e+00
9.201680672268906847e+01 2.983193277310924429e+01 0.000000000000000000e+00
9.201680672268906847e+01 3.033613445378151141e+01 0.000000000000000000e+00
9.201680672268906847e+01 3.084033613445377853e+01 0.000000000000000000e+00
9.201680672268906847e+01 3.134453781512604564e+01 0.000000000000000000e+00
9.201680672268906847e+01 3.184873949579831987e+01 0.000000000000000000e+00
9.201680672268906847e+01 3.235294117647058698e+01 0.000000000000000000e+00
9.201680672268906847e+01 3.285714285714285410e+01 0.000000000000000000e+00
9.201680672268906847e+01 3.336134453781512832e+01 0.000000000000000000e+00
9.201680672268906847e+01 3.386554621848739544e+01 0.000000000000000000e+00
9.201680672268906847e+01 3.436974789915966255e+01 0.000000000000000000e+00
9.201680672268906847e+01 3.487394957983192967e+01 0.000000000000000000e+00
9.201680672268906847e+01 3.537815126050419678e+01 0.000000000000000000e+00
9.201680672268906847e+01 3.588235294117647101e+01 0.000000000000000000e+00
9.201680672268906847e+01 3.638655462184873812e+01 0.000000000000000000e+00
9.201680672268906847e+01 3.689075630252100524e+01 0.000000000000000000e+00
9.201680672268906847e+01 3.739495798319327946e+01 0.000000000000000000e+00
9.201680672268906847e+01 3.789915966386554658e+01 0.000000000000000000e+00
9.201680672268906847e+01 3.840336134453781369e+01 0.000000000000000000e+00
9.201680672268906847e+01 3.890756302521008081e+01 0.000000000000000000e+00
9.201680672268906847e+01 3.941176470588234793e+01 0.000000000000000000e+00
9.201680672268906847e+01 3.991596638655462215e+01 0.000000000000000000e+00
9.201680672268906847e+01 4.042016806722688926e+01 0.000000000000000000e+00
9.201680672268906847e+01 4.092436974789915638e+01 0.000000000000000000e+00
9.201680672268906847e+01 4.142857142857143060e+01 0.000000000000000000e+00
9.201680672268906847e+01 4.193277310924369772e+01 0.000000000000000000e+00
9.201680672268906847e+01 4.243697478991596483e+01 0.000000000000000000e+00
9.201680672268906847e+01 4.294117647058823195e+01 0.000000000000000000e+00
9.201680672268906847e+01 4.344537815126049907e+01 0.000000000000000000e+00
9.201680672268906847e+01 4.394957983193277329e+01 0.000000000000000000e+00
9.201680672268906847e+01 4.445378151260504040e+01 0.000000000000000000e+00
9.201680672268906847e+01 4.495798319327730752e+01 0.000000000000000000e+00
9.201680672268906847e+01 4.546218487394958174e+01 0.000000000000000000e+00
9.201680672268906847e+01 4.596638655462184886e+01 0.000000000000000000e+00
9.201680672268906847e+01 4.647058823529411598e+01 0.000000000000000000e+00
9.201680672268906847e+01 4.697478991596638309e+01 0.000000000000000000e+00
9.201680672268906847e+01 4.747899159663865021e+01 0.000000000000000000e+00
9.201680672268906847e+01 4.798319327731092443e+01 0.000000000000000000e+00
9.201680672268906847e+01 4.848739495798319155e+01 0.000000000000000000e+00
9.201680672268906847e+01 4.899159663865545866e+01 0.000000000000000000e+00
